latitude,longitude,acq_date,acq_time,satellite,instrument,confidence,frp,daynight,datetime,timezone,localtime,time_diff,diff_class,rlocaltime,index_right,CUT,reg_order,reg,prov,com,nom_minrel,nom_order
-35.156,-71.686,2026-02-26,0008,G19FRP,GOES,100.0,"607,20",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.057,-71.248,2026-02-26,0008,G19FRP,GOES,78.0,"18,10",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.057,-71.271,2026-02-26,0008,G19FRP,GOES,64.0,"25,00",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.41,-71.438,2026-02-26,0008,G19FRP,GOES,83.0,"19,60",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.155,-71.708,2026-02-26,0008,G19FRP,GOES,100.0,"635,60",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-38.001,-72.567,2026-02-26,0008,G19FRP,GOES,100.0,"118,90",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.262,-72.916,2026-02-26,0008,G19FRP,GOES,90.0,"47,60",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.421,-72.743,2026-02-26,0008,G19FRP,GOES,99.0,"123,60",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.421,-72.767,2026-02-26,0008,G19FRP,GOES,100.0,"147,30",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.742,2026-02-26,0008,G19FRP,GOES,100.0,"369,40",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.766,2026-02-26,0008,G19FRP,GOES,100.0,"466,00",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.474,-72.741,2026-02-26,0008,G19FRP,GOES,100.0,"131,90",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.474,-72.765,2026-02-26,0008,G19FRP,GOES,100.0,"176,90",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.001,-72.543,2026-02-26,0008,G19FRP,GOES,85.0,"51,60",D,2026-02-26 00:08,America/Santiago,2026-02-25 21:08,"37,19",48,2026-02-25 21:10,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-35.140625,-71.701042,2026-02-26,0010,G19,GOES,30.0,"133,68",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165451,-71.699875,2026-02-26,0010,G19,GOES,30.0,"425,56",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.1656,-71.676987,2026-02-26,0010,G19,GOES,30.0,"448,26",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-36.067318,-71.26252,2026-02-26,0010,G19,GOES,30.0,"19,79",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.420326,-71.382851,2026-02-26,0010,G19,GOES,30.0,"46,21",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-37.984901,-72.559509,2026-02-26,0010,G19,GOES,30.0,"87,24",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.011402,-72.534653,2026-02-26,0010,G19,GOES,30.0,"115,27",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.272327,-72.931389,2026-02-26,0010,G19,GOES,30.0,"29,46",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.457905,-72.757271,2026-02-26,0010,G19,GOES,30.0,"230,06",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.457954,-72.733269,2026-02-26,0010,G19,GOES,30.0,"178,29",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.011147,-72.55851,2026-02-26,0010,G19,GOES,30.0,"180,79",D,2026-02-26 00:10,America/Santiago,2026-02-25 21:10,"37,15",48,2026-02-25 21:10,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-36.435,-71.414,2026-02-26,0018,G19FRP,GOES,60.0,"23,10",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.131,-71.732,2026-02-26,0018,G19FRP,GOES,84.0,"21,80",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.155,-71.708,2026-02-26,0018,G19FRP,GOES,100.0,"550,60",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.71,2026-02-26,0018,G19FRP,GOES,81.0,"164,70",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.18,-71.707,2026-02-26,0018,G19FRP,GOES,79.0,"54,50",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.057,-71.248,2026-02-26,0018,G19FRP,GOES,82.0,"16,10",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.057,-71.271,2026-02-26,0018,G19FRP,GOES,71.0,"23,80",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.41,-71.438,2026-02-26,0018,G19FRP,GOES,78.0,"18,00",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-37.975,-72.544,2026-02-26,0018,G19FRP,GOES,72.0,"67,50",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-35.155,-71.731,2026-02-26,0018,G19FRP,GOES,84.0,"21,00",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-38.001,-72.567,2026-02-26,0018,G19FRP,GOES,100.0,"232,90",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.027,-72.542,2026-02-26,0018,G19FRP,GOES,63.0,"19,00",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.027,-72.566,2026-02-26,0018,G19FRP,GOES,86.0,"33,50",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.262,-72.94,2026-02-26,0018,G19FRP,GOES,87.0,"37,10",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.421,-72.743,2026-02-26,0018,G19FRP,GOES,94.0,"72,40",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.718,2026-02-26,0018,G19FRP,GOES,79.0,"14,00",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.742,2026-02-26,0018,G19FRP,GOES,100.0,"231,00",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.474,-72.741,2026-02-26,0018,G19FRP,GOES,64.0,"74,30",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.474,-72.765,2026-02-26,0018,G19FRP,GOES,77.0,"100,10",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.001,-72.543,2026-02-26,0018,G19FRP,GOES,100.0,"147,50",D,2026-02-26 00:18,America/Santiago,2026-02-25 21:18,"37,02",48,2026-02-25 21:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-35.140625,-71.701042,2026-02-26,0020,G19,GOES,30.0,"126,83",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-26,0020,G19,GOES,30.0,"109,85",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165451,-71.699875,2026-02-26,0020,G19,GOES,30.0,"314,02",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.1656,-71.676987,2026-02-26,0020,G19,GOES,30.0,"334,22",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-38.457905,-72.757271,2026-02-26,0020,G19,GOES,30.0,"218,37",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.011147,-72.55851,2026-02-26,0020,G19,GOES,30.0,"109,73",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.457954,-72.733269,2026-02-26,0020,G19,GOES,30.0,"158,15",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-36.067318,-71.26252,2026-02-26,0020,G19,GOES,30.0,"20,53",D,2026-02-26 00:20,America/Santiago,2026-02-25 21:20,"36,99",48,2026-02-25 21:20,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.057,-71.271,2026-02-26,0028,G19FRP,GOES,75.0,"25,00",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.131,-71.71,2026-02-26,0028,G19FRP,GOES,75.0,"154,60",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.155,-71.708,2026-02-26,0028,G19FRP,GOES,100.0,"405,90",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.18,-71.684,2026-02-26,0028,G19FRP,GOES,86.0,"71,10",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.18,-71.707,2026-02-26,0028,G19FRP,GOES,90.0,"64,10",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-38.001,-72.543,2026-02-26,0028,G19FRP,GOES,97.0,"95,50",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-35.131,-71.732,2026-02-26,0028,G19FRP,GOES,80.0,"16,10",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-38.027,-72.542,2026-02-26,0028,G19FRP,GOES,72.0,"21,40",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.235,-72.941,2026-02-26,0028,G19FRP,GOES,79.0,"15,90",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.262,-72.94,2026-02-26,0028,G19FRP,GOES,82.0,"21,80",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.421,-72.767,2026-02-26,0028,G19FRP,GOES,83.0,"35,50",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.742,2026-02-26,0028,G19FRP,GOES,100.0,"205,20",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.001,-72.567,2026-02-26,0028,G19FRP,GOES,100.0,"140,60",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.447,-72.766,2026-02-26,0028,G19FRP,GOES,100.0,"284,40",D,2026-02-26 00:28,America/Santiago,2026-02-25 21:28,"36,85",48,2026-02-25 21:30,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-35.140625,-71.701042,2026-02-26,0030,G19,GOES,30.0,"120,60",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-26,0030,G19,GOES,30.0,"88,60",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.1656,-71.676987,2026-02-26,0030,G19,GOES,30.0,"227,00",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-35.165451,-71.699875,2026-02-26,0030,G19,GOES,30.0,"273,08",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-38.457905,-72.757271,2026-02-26,0030,G19,GOES,30.0,"141,79",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.457954,-72.733269,2026-02-26,0030,G19,GOES,30.0,"135,07",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.011147,-72.55851,2026-02-26,0030,G19,GOES,30.0,"117,12",D,2026-02-26 00:30,America/Santiago,2026-02-25 21:30,"36,82",48,2026-02-25 21:30,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-36.436,-71.367,2026-02-26,0038,G19FRP,GOES,64.0,"16,20",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.131,-71.732,2026-02-26,0038,G19FRP,GOES,82.0,"17,90",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.155,-71.708,2026-02-26,0038,G19FRP,GOES,100.0,"351,60",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.156,-71.686,2026-02-26,0038,G19FRP,GOES,100.0,"291,30",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.71,2026-02-26,0038,G19FRP,GOES,69.0,"145,40",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.18,-71.684,2026-02-26,0038,G19FRP,GOES,72.0,"62,10",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.18,-71.707,2026-02-26,0038,G19FRP,GOES,75.0,"66,30",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.057,-71.271,2026-02-26,0038,G19FRP,GOES,70.0,"22,90",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.436,-71.39,2026-02-26,0038,G19FRP,GOES,79.0,"32,70",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.262,-72.916,2026-02-26,0038,G19FRP,GOES,83.0,"25,90",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-37.977,-72.211,2026-02-26,0038,G19FRP,GOES,81.0,"16,40",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,206.0,9202.0,12.0,La Araucanía,Malleco,Collipulli,ARAUC,09 La Araucanía
-38.001,-72.543,2026-02-26,0038,G19FRP,GOES,96.0,"85,20",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.001,-72.567,2026-02-26,0038,G19FRP,GOES,100.0,"149,50",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.001,-72.591,2026-02-26,0038,G19FRP,GOES,81.0,"15,50",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-38.235,-72.941,2026-02-26,0038,G19FRP,GOES,79.0,"15,70",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.262,-72.94,2026-02-26,0038,G19FRP,GOES,82.0,"21,60",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.421,-72.767,2026-02-26,0038,G19FRP,GOES,81.0,"21,10",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.447,-72.742,2026-02-26,0038,G19FRP,GOES,100.0,"175,20",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-37.975,-72.568,2026-02-26,0038,G19FRP,GOES,71.0,"65,70",D,2026-02-26 00:38,America/Santiago,2026-02-25 21:38,"36,69",48,2026-02-25 21:40,212.0,9201.0,12.0,La Araucanía,Malleco,Angol,ARAUC,09 La Araucanía
-35.165451,-71.699875,2026-02-26,0040,G19,GOES,30.0,"242,34",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.140625,-71.701042,2026-02-26,0040,G19,GOES,30.0,"90,04",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.1656,-71.676987,2026-02-26,0040,G19,GOES,30.0,"284,38",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-38.457905,-72.757271,2026-02-26,0040,G19,GOES,30.0,"97,32",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,224.0,9106.0,12.0,La Araucanía,Cautín,Galvarino,ARAUC,09 La Araucanía
-38.272327,-72.931389,2026-02-26,0040,G19,GOES,30.0,"21,59",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.011147,-72.55851,2026-02-26,0040,G19,GOES,30.0,"83,89",D,2026-02-26 00:40,America/Santiago,2026-02-25 21:40,"36,65",48,2026-02-25 21:40,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-35.156,-71.686,2026-02-26,0048,G19FRP,GOES,100.0,"367,30",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.18,-71.707,2026-02-26,0048,G19FRP,GOES,68.0,"28,10",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.057,-71.271,2026-02-26,0048,G19FRP,GOES,69.0,"17,60",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.436,-71.39,2026-02-26,0048,G19FRP,GOES,76.0,"26,30",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-37.977,-72.187,2026-02-26,0048,G19FRP,GOES,81.0,"15,70",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,206.0,9202.0,12.0,La Araucanía,Malleco,Collipulli,ARAUC,09 La Araucanía
-35.18,-71.684,2026-02-26,0048,G19FRP,GOES,70.0,"31,70",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-38.001,-72.543,2026-02-26,0048,G19FRP,GOES,96.0,"83,30",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.262,-72.94,2026-02-26,0048,G19FRP,GOES,84.0,"26,90",D,2026-02-26 00:48,America/Santiago,2026-02-25 21:48,"36,52",48,2026-02-25 21:50,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
